日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20241031,レシップホールディングス,7213,輸送用機器,0.0001%,TOPIX Small 2
20241031,ＧＭＢ,7214,輸送用機器,0.0001%,TOPIX Small 2
20241031,ファルテック,7215,輸送用機器,0.0000%,TOPIX Small 2
20241031,武蔵精密工業,7220,輸送用機器,0.0128%,TOPIX Small 1
20241031,日産車体,7222,輸送用機器,0.0041%,TOPIX Small 2
20241031,新明和工業,7224,輸送用機器,0.0102%,TOPIX Small 1
20241031,極東開発工業,7226,輸送用機器,0.0085%,TOPIX Small 1
20241031,トピー工業,7231,輸送用機器,0.0041%,TOPIX Small 2
20241031,ティラド,7236,輸送用機器,0.0019%,TOPIX Small 2
20241031,曙ブレーキ工業,7238,輸送用機器,0.0019%,TOPIX Small 2
20241031,タチエス,7239,輸送用機器,0.0085%,TOPIX Small 1
20241031,ＮＯＫ,7240,輸送用機器,0.0222%,TOPIX Mid400
20241031,フタバ産業,7241,輸送用機器,0.0052%,TOPIX Small 1
20241031,カヤバ,7242,輸送用機器,0.0106%,TOPIX Small 1
20241031,市光工業,7244,電気機器,0.0021%,TOPIX Small 2
20241031,大同メタル工業,7245,輸送用機器,0.0025%,TOPIX Small 2
20241031,プレス工業,7246,輸送用機器,0.0056%,TOPIX Small 1
20241031,ミクニ,7247,輸送用機器,0.0001%,TOPIX Small 2
20241031,太平洋工業,7250,輸送用機器,0.0082%,TOPIX Small 1
20241031,河西工業,7256,輸送用機器,0.0001%,TOPIX Small 2
20241031,アイシン,7259,輸送用機器,0.0878%,TOPIX Mid400
20241031,マツダ,7261,輸送用機器,0.0880%,TOPIX Mid400
20241031,今仙電機製作所,7266,輸送用機器,0.0001%,TOPIX Small 2
20241031,本田技研工業,7267,輸送用機器,0.9551%,TOPIX Core30
20241031,スズキ,7269,輸送用機器,0.3226%,TOPIX Large70
20241031,ＳＵＢＡＲＵ,7270,輸送用機器,0.2233%,TOPIX Large70
20241031,安永,7271,輸送用機器,0.0001%,TOPIX Small 2
20241031,ヤマハ発動機,7272,輸送用機器,0.1480%,TOPIX Mid400
20241031,小糸製作所,7276,電気機器,0.0534%,TOPIX Mid400
20241031,ＴＢＫ,7277,輸送用機器,0.0001%,TOPIX Small 2
20241031,エクセディ,7278,輸送用機器,0.0179%,TOPIX Small 1
20241031,ミツバ,7280,電気機器,0.0043%,TOPIX Small 1
20241031,豊田合成,7282,輸送用機器,0.0195%,TOPIX Mid400
20241031,愛三工業,7283,輸送用機器,0.0067%,TOPIX Small 1
20241031,盟和産業,7284,輸送用機器,0.0001%,TOPIX Small 2
20241031,日本プラスト,7291,輸送用機器,0.0001%,TOPIX Small 2
20241031,ヨロズ,7294,輸送用機器,0.0032%,TOPIX Small 2
20241031,エフ・シー・シー,7296,輸送用機器,0.0109%,TOPIX Small 1
20241031,新家工業,7305,鉄鋼,0.0003%,TOPIX Small 2
20241031,シマノ,7309,輸送用機器,0.2560%,TOPIX Large70
20241031,テイ・エス　テック,7313,輸送用機器,0.0183%,TOPIX Mid400
20241031,三十三フィナンシャルグループ,7322,銀行業,0.0039%,TOPIX Small 2
20241031,第四北越フィナンシャルグループ,7327,銀行業,0.0196%,TOPIX Small 1
20241031,ひろぎんホールディングス,7337,銀行業,0.0405%,TOPIX Mid400
20241031,マーキュリアホールディングス,7347,証券、商品先物取引業,0.0001%,TOPIX Small 2
20241031,おきなわフィナンシャルグループ,7350,銀行業,0.0045%,TOPIX Small 2
20241031,ダイレクトマーケティングミックス,7354,サービス業,0.0008%,TOPIX Small 2
20241031,ポピンズ,7358,サービス業,0.0007%,TOPIX Small 2
20241031,ＬＩＴＡＬＩＣＯ,7366,サービス業,0.0027%,TOPIX Small 2
20241031,コンフィデンス・インターワークス,7374,サービス業,0.0001%,TOPIX Small 2
20241031,十六フィナンシャルグループ,7380,銀行業,0.0147%,TOPIX Small 1
20241031,北國フィナンシャルホールディングス,7381,銀行業,0.0110%,TOPIX Small 1
20241031,ネットプロテクションズホールディングス,7383,その他金融業,0.0031%,TOPIX Small 2
20241031,プロクレアホールディングス,7384,銀行業,0.0051%,TOPIX Small 2
20241031,ＦＰパートナー,7388,保険業,0.0033%,TOPIX Small 2
20241031,あいちフィナンシャルグループ,7389,銀行業,0.0109%,TOPIX Small 1
20241031,ジャムコ,7408,輸送用機器,0.0020%,TOPIX Small 2
20241031,小野建,7414,卸売業,0.0045%,TOPIX Small 2
20241031,はるやまホールディングス,7416,小売業,0.0001%,TOPIX Small 2
20241031,南陽,7417,卸売業,0.0001%,TOPIX Small 2
20241031,ノジマ,7419,小売業,0.0192%,TOPIX Small 1
20241031,佐鳥電機,7420,卸売業,0.0037%,TOPIX Small 2
20241031,カッパ・クリエイト,7421,小売業,0.0070%,TOPIX Small 1
20241031,エコートレーディング,7427,卸売業,0.0001%,TOPIX Small 2
20241031,伯東,7433,卸売業,0.0071%,TOPIX Small 1
20241031,コンドーテック,7438,卸売業,0.0027%,TOPIX Small 2
20241031,中山福,7442,卸売業,0.0001%,TOPIX Small 2
20241031,ライトオン,7445,小売業,0.0000%,TOPIX Small 2
20241031,ナガイレーベン,7447,卸売業,0.0079%,TOPIX Small 2
20241031,三菱食品,7451,卸売業,0.0124%,TOPIX Small 1
20241031,良品計画,7453,小売業,0.0819%,TOPIX Mid400
20241031,パリミキホールディングス,7455,小売業,0.0001%,TOPIX Small 2
20241031,松田産業,7456,卸売業,0.0066%,TOPIX Small 1
20241031,第一興商,7458,卸売業,0.0203%,TOPIX Mid400
20241031,メディパルホールディングス,7459,卸売業,0.0721%,TOPIX Mid400
20241031,アドヴァングループ,7463,小売業,0.0022%,TOPIX Small 2
20241031,ＳＰＫ,7466,卸売業,0.0023%,TOPIX Small 2
20241031,萩原電気ホールディングス,7467,卸売業,0.0040%,TOPIX Small 2
20241031,アルビス,7475,小売業,0.0024%,TOPIX Small 2
20241031,アズワン,7476,卸売業,0.0244%,TOPIX Mid400
20241031,スズデン,7480,卸売業,0.0021%,TOPIX Small 2
20241031,尾家産業,7481,卸売業,0.0002%,TOPIX Small 2
20241031,シモジマ,7482,卸売業,0.0024%,TOPIX Small 2
20241031,ドウシシャ,7483,卸売業,0.0056%,TOPIX Small 2
20241031,小津産業,7487,卸売業,0.0001%,TOPIX Small 2
20241031,コナカ,7494,小売業,0.0001%,TOPIX Small 2
20241031,高速,7504,卸売業,0.0041%,TOPIX Small 2
20241031,ハウス　オブ　ローゼ,7506,小売業,0.0001%,TOPIX Small 2
20241031,Ｇ‐７ホールディングス,7508,小売業,0.0043%,TOPIX Small 2
20241031,たけびし,7510,卸売業,0.0024%,TOPIX Small 2
20241031,イオン北海道,7512,小売業,0.0061%,TOPIX Small 1
20241031,コジマ,7513,小売業,0.0056%,TOPIX Small 1
20241031,ヒマラヤ,7514,小売業,0.0001%,TOPIX Small 2
20241031,コーナン商事,7516,小売業,0.0110%,TOPIX Small 1
20241031,ネットワンシステムズ,7518,情報・通信業,0.0404%,TOPIX Mid400
20241031,エコス,7520,小売業,0.0021%,TOPIX Small 2
20241031,ワタミ,7522,小売業,0.0035%,TOPIX Small 2
20241031,マルシェ,7524,小売業,0.0000%,TOPIX Small 2
20241031,リックス,7525,卸売業,0.0017%,TOPIX Small 2
20241031,システムソフト,7527,情報・通信業,0.0006%,TOPIX Small 2
20241031,パン・パシフィック・インターナショナルホールディングス,7532,小売業,0.2118%,TOPIX Mid400
20241031,丸文,7537,卸売業,0.0025%,TOPIX Small 2
20241031,西松屋チェーン,7545,小売業,0.0137%,TOPIX Small 1
20241031,ゼンショーホールディングス,7550,小売業,0.1196%,TOPIX Mid400
20241031,ハピネット,7552,卸売業,0.0086%,TOPIX Small 1
20241031,幸楽苑,7554,小売業,0.0025%,TOPIX Small 2
20241031,ハークスレイ,7561,小売業,0.0001%,TOPIX Small 2
20241031,橋本総業ホールディングス,7570,卸売業,0.0013%,TOPIX Small 2
20241031,日本ライフライン,7575,卸売業,0.0088%,TOPIX Small 1
20241031,サイゼリヤ,7581,小売業,0.0228%,TOPIX Small 1
20241031,タカショー,7590,卸売業,0.0011%,TOPIX Small 2
20241031,ＶＴホールディングス,7593,小売業,0.0050%,TOPIX Small 1
20241031,アルゴグラフィックス,7595,情報・通信業,0.0126%,TOPIX Small 2
20241031,魚力,7596,小売業,0.0023%,TOPIX Small 2
20241031,ＩＤＯＭ,7599,卸売業,0.0099%,TOPIX Small 1
20241031,日本エム・ディ・エム,7600,精密機器,0.0013%,TOPIX Small 2
20241031,ポプラ,7601,小売業,0.0000%,TOPIX Small 2
20241031,フジ・コーポレーション,7605,小売業,0.0023%,TOPIX Small 2
20241031,ユナイテッドアローズ,7606,小売業,0.0064%,TOPIX Small 1
20241031,進和,7607,卸売業,0.0045%,TOPIX Small 2
20241031,エスケイジャパン,7608,卸売業,0.0000%,TOPIX Small 2
20241031,ダイトロン,7609,卸売業,0.0034%,TOPIX Small 2
20241031,ハイデイ日高,7611,小売業,0.0122%,TOPIX Small 1
20241031,シークス,7613,卸売業,0.0044%,TOPIX Small 1
20241031,京都きもの友禅ホールディングス,7615,小売業,0.0000%,TOPIX Small 2
20241031,コロワイド,7616,小売業,0.0261%,TOPIX Mid400
20241031,田中商事,7619,卸売業,0.0001%,TOPIX Small 2
20241031,オーハシテクニカ,7628,卸売業,0.0023%,TOPIX Small 2
20241031,壱番屋,7630,小売業,0.0113%,TOPIX Small 1
20241031,白銅,7637,卸売業,0.0018%,TOPIX Small 2
20241031,トップカルチャー,7640,小売業,0.0000%,TOPIX Small 2
20241031,ＰＬＡＮＴ,7646,小売業,0.0001%,TOPIX Small 2
20241031,スギホールディングス,7649,小売業,0.0383%,TOPIX Mid400
20241031,ダイコー通産,7673,卸売業,0.0000%,TOPIX Small 2
20241031,薬王堂ホールディングス,7679,小売業,0.0028%,TOPIX Small 2
20241031,島津製作所,7701,精密機器,0.1696%,TOPIX Mid400
20241031,ＪＭＳ,7702,精密機器,0.0011%,TOPIX Small 2
20241031,クボテック,7709,精密機器,0.0000%,TOPIX Small 2
20241031,長野計器,7715,精密機器,0.0042%,TOPIX Small 1
20241031,ブイ・テクノロジー,7717,精密機器,0.0031%,TOPIX Small 2
20241031,スター精密,7718,機械,0.0087%,TOPIX Small 1
20241031,東京計器,7721,精密機器,0.0055%,TOPIX Small 1
20241031,愛知時計電機,7723,精密機器,0.0025%,TOPIX Small 2
20241031,インターアクション,7725,精密機器,0.0017%,TOPIX Small 2
20241031,オーバル,7727,精密機器,0.0001%,TOPIX Small 2
20241031,東京精密,7729,精密機器,0.0452%,TOPIX Mid400
20241031,マニー,7730,精密機器,0.0190%,TOPIX Mid400
20241031,ニコン,7731,精密機器,0.0779%,TOPIX Mid400
20241031,トプコン,7732,精密機器,0.0231%,TOPIX Mid400
20241031,オリンパス,7733,精密機器,0.4017%,TOPIX Large70
20241031,理研計器,7734,精密機器,0.0160%,TOPIX Small 1
20241031,ＳＣＲＥＥＮホールディングス,7735,電気機器,0.1085%,TOPIX Mid400
20241031,キヤノン電子,7739,電気機器,0.0060%,TOPIX Small 1
20241031,タムロン,7740,精密機器,0.0156%,TOPIX Small 1
20241031,ＨＯＹＡ,7741,精密機器,1.0560%,TOPIX Core30
20241031,シード,7743,精密機器,0.0001%,TOPIX Small 2
20241031,ノーリツ鋼機,7744,精密機器,0.0098%,TOPIX Small 1
20241031,Ａ＆Ｄホロンホールディングス,7745,精密機器,0.0072%,TOPIX Small 1
20241031,朝日インテック,7747,精密機器,0.0778%,TOPIX Mid400
20241031,キヤノン,7751,電気機器,0.6460%,TOPIX Large70
20241031,リコー,7752,電気機器,0.1140%,TOPIX Mid400
20241031,シチズン時計,7762,精密機器,0.0218%,TOPIX Small 1
20241031,リズム,7769,精密機器,0.0002%,TOPIX Small 2
20241031,大研医器,7775,精密機器,0.0001%,TOPIX Small 2
20241031,メニコン,7780,精密機器,0.0163%,TOPIX Small 1
20241031,シンシア,7782,精密機器,0.0000%,TOPIX Small 2
20241031,ＫＹＯＲＩＴＳＵ,7795,その他製品,0.0001%,TOPIX Small 2
20241031,中本パックス,7811,その他製品,0.0002%,TOPIX Small 2
20241031,パラマウントベッドホールディングス,7817,その他製品,0.0158%,TOPIX Small 1
20241031,トランザクション,7818,その他製品,0.0042%,TOPIX Small 2
20241031,粧美堂,7819,その他製品,0.0000%,TOPIX Small 2
20241031,ニホンフラッシュ,7820,その他製品,0.0019%,TOPIX Small 2
20241031,前田工繊,7821,その他製品,0.0082%,TOPIX Small 1
20241031,永大産業,7822,その他製品,0.0001%,TOPIX Small 2
20241031,アートネイチャー,7823,その他製品,0.0022%,TOPIX Small 2
20241031,フルヤ金属,7826,その他製品,0.0099%,TOPIX Small 1
20241031,バンダイナムコホールディングス,7832,その他製品,0.2264%,TOPIX Large70
20241031,アイフィスジャパン,7833,その他製品,0.0000%,TOPIX Small 2
20241031,ＳＨＯＥＩ,7839,その他製品,0.0172%,TOPIX Small 1
20241031,フランスベッドホールディングス,7840,その他製品,0.0047%,TOPIX Small 2
20241031,マーベラス,7844,情報・通信業,0.0028%,TOPIX Small 2
20241031,パイロットコーポレーション,7846,その他製品,0.0193%,TOPIX Mid400
20241031,萩原工業,7856,その他製品,0.0025%,TOPIX Small 2
20241031,エイベックス,7860,情報・通信業,0.0073%,TOPIX Small 1
20241031,フジシールインターナショナル,7864,その他製品,0.0152%,TOPIX Small 1
20241031,タカラトミー,7867,その他製品,0.0442%,TOPIX Mid400
20241031,広済堂ホールディングス,7868,その他製品,0.0052%,TOPIX Small 2
20241031,エステールホールディングス,7872,その他製品,0.0000%,TOPIX Small 2
20241031,レック,7874,化学,0.0044%,TOPIX Small 2
20241031,タカノ,7885,その他製品,0.0001%,TOPIX Small 2
20241031,三光合成,7888,化学,0.0020%,TOPIX Small 2
20241031,プロネクサス,7893,その他製品,0.0035%,TOPIX Small 2
20241031,ホクシン,7897,その他製品,0.0000%,TOPIX Small 2
20241031,ウッドワン,7898,その他製品,0.0001%,TOPIX Small 2
20241031,きもと,7908,化学,0.0001%,TOPIX Small 2
20241031,ＴＯＰＰＡＮホールディングス,7911,その他製品,0.1532%,TOPIX Mid400
20241031,大日本印刷,7912,その他製品,0.1433%,TOPIX Mid400
20241031,共同印刷,7914,その他製品,0.0025%,TOPIX Small 2
20241031,ＮＩＳＳＨＡ,7915,その他製品,0.0084%,TOPIX Small 1
20241031,光村印刷,7916,その他製品,0.0000%,TOPIX Small 2
20241031,ＺＡＣＲＯＳ,7917,化学,0.0089%,TOPIX Small 2
20241031,ヴィア・ホールディングス,7918,小売業,0.0001%,TOPIX Small 2
20241031,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,7921,その他製品,0.0041%,TOPIX Small 2
20241031,前澤化成工業,7925,化学,0.0033%,TOPIX Small 2
20241031,未来工業,7931,化学,0.0034%,TOPIX Small 2
20241031,アシックス,7936,その他製品,0.2594%,TOPIX Mid400
20241031,ツツミ,7937,その他製品,0.0013%,TOPIX Small 2
20241031,ウェーブロックホールディングス,7940,化学,0.0001%,TOPIX Small 2
20241031,ＪＳＰ,7942,化学,0.0042%,TOPIX Small 2
20241031,ニチハ,7943,ガラス・土石製品,0.0112%,TOPIX Small 1
20241031,ローランド,7944,その他製品,0.0075%,TOPIX Small 1
20241031,エフピコ,7947,化学,0.0153%,TOPIX Small 1
20241031,小松ウオール工業,7949,その他製品,0.0029%,TOPIX Small 2
20241031,ヤマハ,7951,その他製品,0.0588%,TOPIX Mid400
20241031,河合楽器製作所,7952,その他製品,0.0022%,TOPIX Small 2
20241031,クリナップ,7955,その他製品,0.0018%,TOPIX Small 2
20241031,ピジョン,7956,その他製品,0.0272%,TOPIX Mid400
20241031,天馬,7958,化学,0.0063%,TOPIX Small 2
20241031,キングジム,7962,その他製品,0.0020%,TOPIX Small 2
20241031,象印マホービン,7965,電気機器,0.0124%,TOPIX Small 1
20241031,リンテック,7966,その他製品,0.0167%,TOPIX Small 1
20241031,信越ポリマー,7970,化学,0.0089%,TOPIX Small 1
20241031,東リ,7971,化学,0.0003%,TOPIX Small 2
20241031,イトーキ,7972,その他製品,0.0076%,TOPIX Small 1
20241031,任天堂,7974,その他製品,1.3310%,TOPIX Core30
20241031,三菱鉛筆,7976,その他製品,0.0089%,TOPIX Small 1
20241031,松風,7979,精密機器,0.0059%,TOPIX Small 2
20241031,タカラスタンダード,7981,その他製品,0.0099%,TOPIX Small 1
20241031,コクヨ,7984,その他製品,0.0319%,TOPIX Mid400
20241031,ナカバヤシ,7987,その他製品,0.0014%,TOPIX Small 2
20241031,ニフコ,7988,化学,0.0349%,TOPIX Mid400
20241031,立川ブラインド工業,7989,金属製品,0.0016%,TOPIX Small 2
20241031,グローブライド,7990,その他製品,0.0051%,TOPIX Small 1
20241031,オカムラ,7994,その他製品,0.0150%,TOPIX Small 1
20241031,バルカー,7995,化学,0.0066%,TOPIX Small 1
20241031,ＭＵＴＯＨホールディングス,7999,電気機器,0.0001%,TOPIX Small 2
20241031,伊藤忠商事,8001,卸売業,1.4088%,TOPIX Core30
20241031,丸紅,8002,卸売業,0.5277%,TOPIX Large70
20241031,スクロール,8005,小売業,0.0039%,TOPIX Small 1
20241031,高島,8007,卸売業,0.0003%,TOPIX Small 2
20241031,ヨンドシーホールディングス,8008,小売業,0.0048%,TOPIX Small 1
20241031,三陽商会,8011,繊維製品,0.0035%,TOPIX Small 2
20241031,長瀬産業,8012,卸売業,0.0390%,TOPIX Mid400
20241031,ナイガイ,8013,繊維製品,0.0000%,TOPIX Small 2
20241031,蝶理,8014,卸売業,0.0061%,TOPIX Small 2
20241031,豊田通商,8015,卸売業,0.2174%,TOPIX Mid400
20241031,オンワードホールディングス,8016,繊維製品,0.0088%,TOPIX Small 1
20241031,三共生興,8018,卸売業,0.0021%,TOPIX Small 2
20241031,兼松,8020,卸売業,0.0268%,TOPIX Mid400
20241031,美津濃,8022,その他製品,0.0210%,TOPIX Small 1
20241031,ツカモトコーポレーション,8025,卸売業,0.0000%,TOPIX Small 2
20241031,ルックホールディングス,8029,繊維製品,0.0021%,TOPIX Small 2
20241031,三井物産,8031,卸売業,1.2971%,TOPIX Core30
20241031,日本紙パルプ商事,8032,卸売業,0.0088%,TOPIX Small 2
20241031,東京エレクトロン,8035,電気機器,1.2818%,TOPIX Core30
20241031,カメイ,8037,卸売業,0.0058%,TOPIX Small 2
20241031,東都水産,8038,卸売業,0.0001%,TOPIX Small 2
20241031,ＯＵＧホールディングス,8041,卸売業,0.0001%,TOPIX Small 2
20241031,スターゼン,8043,卸売業,0.0056%,TOPIX Small 2
20241031,セイコーグループ,8050,精密機器,0.0156%,TOPIX Small 1
20241031,山善,8051,卸売業,0.0123%,TOPIX Small 1
20241031,椿本興業,8052,卸売業,0.0029%,TOPIX Small 2
20241031,住友商事,8053,卸売業,0.5325%,TOPIX Large70
20241031,ＢＩＰＲＯＧＹ,8056,情報・通信業,0.0425%,TOPIX Mid400
20241031,内田洋行,8057,卸売業,0.0073%,TOPIX Small 1
20241031,三菱商事,8058,卸売業,1.4910%,TOPIX Core30
20241031,第一実業,8059,卸売業,0.0062%,TOPIX Small 2
20241031,キヤノンマーケティングジャパン,8060,卸売業,0.0248%,TOPIX Mid400
20241031,西華産業,8061,卸売業,0.0051%,TOPIX Small 2
20241031,佐藤商事,8065,卸売業,0.0026%,TOPIX Small 2
20241031,東京産業,8070,卸売業,0.0019%,TOPIX Small 2
20241031,ユアサ商事,8074,卸売業,0.0110%,TOPIX Small 1
20241031,神鋼商事,8075,卸売業,0.0037%,TOPIX Small 2
20241031,トルク,8077,卸売業,0.0000%,TOPIX Small 2
20241031,阪和興業,8078,卸売業,0.0230%,TOPIX Small 1
20241031,正栄食品工業,8079,卸売業,0.0080%,TOPIX Small 1
20241031,カナデン,8081,卸売業,0.0030%,TOPIX Small 2
20241031,ＲＹＯＤＥＮ,8084,卸売業,0.0054%,TOPIX Small 2
20241031,ニプロ,8086,精密機器,0.0305%,TOPIX Mid400
20241031,岩谷産業,8088,卸売業,0.0548%,TOPIX Mid400
20241031,ナイス,8089,卸売業,0.0001%,TOPIX Small 2
20241031,ニチモウ,8091,卸売業,0.0002%,TOPIX Small 2
20241031,極東貿易,8093,卸売業,0.0024%,TOPIX Small 2
20241031,アステナホールディングス,8095,卸売業,0.0026%,TOPIX Small 2
20241031,三愛オブリ,8097,卸売業,0.0120%,TOPIX Small 1
20241031,稲畑産業,8098,卸売業,0.0242%,TOPIX Small 1
20241031,ＧＳＩクレオス,8101,卸売業,0.0030%,TOPIX Small 2
20241031,明和産業,8103,卸売業,0.0026%,TOPIX Small 2
20241031,クワザワホールディングス,8104,卸売業,0.0001%,TOPIX Small 2
20241031,キムラタン,8107,繊維製品,0.0000%,TOPIX Small 2
20241031,ゴールドウイン,8111,繊維製品,0.0365%,TOPIX Mid400
20241031,ユニ・チャーム,8113,化学,0.2656%,TOPIX Large70
20241031,デサント,8114,繊維製品,0.0193%,TOPIX Small 1
20241031,キング,8118,繊維製品,0.0001%,TOPIX Small 2
20241031,ワキタ,8125,卸売業,0.0064%,TOPIX Small 2
20241031,ヤマトインターナショナル,8127,繊維製品,0.0001%,TOPIX Small 2
20241031,東邦ホールディングス,8129,卸売業,0.0337%,TOPIX Mid400
20241031,サンゲツ,8130,卸売業,0.0193%,TOPIX Small 1
20241031,ミツウロコグループホールディングス,8131,卸売業,0.0061%,TOPIX Small 2
20241031,シナネンホールディングス,8132,卸売業,0.0049%,TOPIX Small 2
20241031,伊藤忠エネクス,8133,卸売業,0.0109%,TOPIX Small 1
20241031,サンリオ,8136,卸売業,0.0930%,TOPIX Mid400
20241031,サンワテクノス,8137,卸売業,0.0027%,TOPIX Small 2
20241031,新光商事,8141,卸売業,0.0036%,TOPIX Small 2
20241031,トーホー,8142,卸売業,0.0032%,TOPIX Small 2
20241031,三信電気,8150,卸売業,0.0023%,TOPIX Small 2
20241031,東陽テクニカ,8151,卸売業,0.0040%,TOPIX Small 2
20241031,モスフードサービス,8153,卸売業,0.0145%,TOPIX Small 1
20241031,加賀電子,8154,卸売業,0.0155%,TOPIX Small 1
20241031,都築電気,8157,情報・通信業,0.0039%,TOPIX Small 2
20241031,ソーダニッカ,8158,卸売業,0.0031%,TOPIX Small 2
20241031,立花エレテック,8159,卸売業,0.0042%,TOPIX Small 2
20241031,木曽路,8160,小売業,0.0096%,TOPIX Small 1
20241031,ＳＲＳホールディングス,8163,小売業,0.0052%,TOPIX Small 2
20241031,千趣会,8165,小売業,0.0017%,TOPIX Small 2
20241031,タカキュー,8166,小売業,0.0000%,TOPIX Small 2
20241031,リテールパートナーズ,8167,小売業,0.0053%,TOPIX Small 2
20241031,上新電機,8173,小売業,0.0070%,TOPIX Small 1
20241031,日本瓦斯,8174,小売業,0.0274%,TOPIX Mid400
20241031,ロイヤルホールディングス,8179,小売業,0.0120%,TOPIX Small 1
20241031,東天紅,8181,小売業,0.0000%,TOPIX Small 2
20241031,いなげや,8182,小売業,0.0022%,TOPIX Small 2
20241031,チヨダ,8185,小売業,0.0035%,TOPIX Small 2
20241031,ライフコーポレーション,8194,小売業,0.0095%,TOPIX Small 1
20241031,リンガーハット,8200,小売業,0.0080%,TOPIX Small 1
20241031,ＭｒＭａｘＨＤ,8203,小売業,0.0023%,TOPIX Small 2
20241031,テンアライド,8207,小売業,0.0001%,TOPIX Small 2
20241031,ＡＯＫＩホールディングス,8214,小売業,0.0070%,TOPIX Small 1
20241031,オークワ,8217,小売業,0.0040%,TOPIX Small 2
20241031,コメリ,8218,小売業,0.0122%,TOPIX Small 1
20241031,青山商事,8219,小売業,0.0077%,TOPIX Small 1
20241031,しまむら,8227,小売業,0.0507%,TOPIX Mid400
20241031,はせがわ,8230,小売業,0.0000%,TOPIX Small 2
20241031,高島屋,8233,小売業,0.0464%,TOPIX Mid400
20241031,松屋,8237,小売業,0.0039%,TOPIX Small 1
20241031,エイチ・ツー・オー　リテイリング,8242,小売業,0.0275%,TOPIX Mid400
20241031,近鉄百貨店,8244,小売業,0.0033%,TOPIX Small 2
20241031,丸井グループ,8252,小売業,0.0438%,TOPIX Mid400
20241031,クレディセゾン,8253,その他金融業,0.0563%,TOPIX Mid400
20241031,アクシアル　リテイリング,8255,小売業,0.0067%,TOPIX Small 2
20241031,井筒屋,8260,小売業,0.0001%,TOPIX Small 2
20241031,イオン,8267,小売業,0.3788%,TOPIX Large70
20241031,イズミ,8273,小売業,0.0135%,TOPIX Mid400
20241031,フォーバル,8275,卸売業,0.0015%,TOPIX Small 2
20241031,平和堂,8276,小売業,0.0101%,TOPIX Small 1
20241031,フジ,8278,小売業,0.0103%,TOPIX Small 1
20241031,ヤオコー,8279,小売業,0.0301%,TOPIX Mid400
20241031,ゼビオホールディングス,8281,小売業,0.0043%,TOPIX Small 1
20241031,ケーズホールディングス,8282,小売業,0.0268%,TOPIX Mid400
20241031,ＰＡＬＴＡＣ,8283,卸売業,0.0176%,TOPIX Mid400
20241031,三谷産業,8285,卸売業,0.0015%,TOPIX Small 2
20241031,Ｏｌｙｍｐｉｃグループ,8289,小売業,0.0001%,TOPIX Small 2
20241031,日産東京販売ホールディングス,8291,小売業,0.0002%,TOPIX Small 2
20241031,あおぞら銀行,8304,銀行業,0.0465%,TOPIX Mid400
20241031,三菱ＵＦＪフィナンシャル・グループ,8306,銀行業,2.7225%,TOPIX Core30
20241031,りそなホールディングス,8308,銀行業,0.3211%,TOPIX Large70
20241031,三井住友トラストグループ,8309,銀行業,0.3066%,TOPIX Large70
20241031,三井住友フィナンシャルグループ,8316,銀行業,1.7405%,TOPIX Core30
20241031,千葉銀行,8331,銀行業,0.0892%,TOPIX Mid400
20241031,群馬銀行,8334,銀行業,0.0394%,TOPIX Mid400
20241031,武蔵野銀行,8336,銀行業,0.0104%,TOPIX Small 1
20241031,千葉興業銀行,8337,銀行業,0.0068%,TOPIX Small 1
20241031,筑波銀行,8338,銀行業,0.0025%,TOPIX Small 2
20241031,七十七銀行,8341,銀行業,0.0324%,TOPIX Mid400
20241031,秋田銀行,8343,銀行業,0.0036%,TOPIX Small 2
20241031,山形銀行,8344,銀行業,0.0028%,TOPIX Small 2
20241031,岩手銀行,8345,銀行業,0.0037%,TOPIX Small 2
20241031,東邦銀行,8346,銀行業,0.0058%,TOPIX Small 1
20241031,東北銀行,8349,銀行業,0.0002%,TOPIX Small 2
20241031,ふくおかフィナンシャルグループ,8354,銀行業,0.0783%,TOPIX Mid400
20241031,スルガ銀行,8358,銀行業,0.0189%,TOPIX Small 1
20241031,八十二銀行,8359,銀行業,0.0505%,TOPIX Mid400
20241031,山梨中央銀行,8360,銀行業,0.0047%,TOPIX Small 2
20241031,大垣共立銀行,8361,銀行業,0.0089%,TOPIX Small 1
20241031,福井銀行,8362,銀行業,0.0041%,TOPIX Small 2
20241031,清水銀行,8364,銀行業,0.0014%,TOPIX Small 2
20241031,富山銀行,8365,銀行業,0.0001%,TOPIX Small 2
20241031,滋賀銀行,8366,銀行業,0.0128%,TOPIX Small 1
20241031,南都銀行,8367,銀行業,0.0115%,TOPIX Small 1
20241031,百五銀行,8368,銀行業,0.0133%,TOPIX Small 1
20241031,紀陽銀行,8370,銀行業,0.0164%,TOPIX Small 1
20241031,ほくほくフィナンシャルグループ,8377,銀行業,0.0232%,TOPIX Mid400
20241031,山陰合同銀行,8381,銀行業,0.0198%,TOPIX Small 1
20241031,鳥取銀行,8383,銀行業,0.0001%,TOPIX Small 2
20241031,百十四銀行,8386,銀行業,0.0064%,TOPIX Small 1
20241031,四国銀行,8387,銀行業,0.0035%,TOPIX Small 2
20241031,阿波銀行,8388,銀行業,0.0088%,TOPIX Small 1
20241031,大分銀行,8392,銀行業,0.0048%,TOPIX Small 2
